"job_name";"taxonomy";"coverage";"specificity";"accessions";"eligible";"match";"mismatch";"nodata";"outgroup_matchable";"outgroup_matched"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Incertae Sedis;Incertae Sedis;Catenomyces;";"0.0";"0";"2";"2";"0";"2";"0";"455007";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Incertae Sedis;Synchytriaceae;";"0.0";"0";"14";"6";"0";"6";"8";"455003";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Incertae Sedis;Synchytriaceae;Synchytrium;";"0.0";"0";"14";"6";"0";"6";"8";"455003";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Lobulomycetales;";"0.0";"0";"33";"32";"0";"32";"1";"454977";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Lobulomycetales;Lobulomycetaceae;";"0.0";"0";"33";"32";"0";"32";"1";"454977";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Lobulomycetales;Lobulomycetaceae;Clydaea;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Lobulomycetales;Lobulomycetaceae;Incertae Sedis;";"0.0";"0";"24";"23";"0";"23";"1";"454986";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Lobulomycetales;Lobulomycetaceae;Lobulomyces;";"0.0";"0";"3";"3";"0";"3";"0";"455006";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Polychytriales;";"0.0";"0";"12";"12";"0";"12";"0";"454997";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Polychytriales;Incertae Sedis;";"0.0";"0";"12";"12";"0";"12";"0";"454997";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Polychytriales;Incertae Sedis;Arkaya;";"0.0";"0";"3";"3";"0";"3";"0";"455006";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Polychytriales;Incertae Sedis;Karlingiomyces;";"0.0";"0";"2";"2";"0";"2";"0";"455007";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Polychytriales;Incertae Sedis;Neokarlingia;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Polychytriales;Incertae Sedis;Polychytrium;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Polychytriales;Incertae Sedis;Polytrychium;";"0.0";"0";"2";"2";"0";"2";"0";"455007";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Rhizophlyctidales;";"0.0";"0";"3";"3";"0";"3";"0";"455006";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Rhizophlyctidales;Rhizophlyctidaceae;";"0.0";"0";"3";"3";"0";"3";"0";"455006";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Rhizophlyctidales;Rhizophlyctidaceae;Rhizophlyctis;";"0.0";"0";"3";"3";"0";"3";"0";"455006";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Rhizophydiales;";"0.0";"0";"95";"92";"0";"92";"3";"454917";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Rhizophydiales;Boothiomyces;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Rhizophydiales;Incertae Sedis;";"0.0";"0";"51";"50";"0";"50";"1";"454959";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Rhizophydiales;Incertae Sedis;Batrachochytrium;";"0.0";"0";"20";"19";"0";"19";"1";"454990";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Rhizophydiales;Kappamycetaceae;";"0.0";"0";"16";"16";"0";"16";"0";"454993";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Rhizophydiales;Kappamycetaceae;Kappamyces;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Rhizophydiales;Rhizophydiaceae;";"0.0";"0";"22";"21";"0";"21";"1";"454988";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Rhizophydiales;Rhizophydiaceae;Rhizophydium;";"0.0";"0";"13";"12";"0";"12";"1";"454997";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Spizellomycetales;";"0.0";"0";"41";"40";"0";"40";"1";"454969";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Spizellomycetales;Incertae Sedis;";"0.0";"0";"4";"4";"0";"4";"0";"455005";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Spizellomycetales;Olpidiaceae;";"0.0";"0";"6";"6";"0";"6";"0";"455003";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Spizellomycetales;Olpidiaceae;Olpidium;";"0.0";"0";"6";"6";"0";"6";"0";"455003";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Spizellomycetales;Powellomycetaceae;";"0.0";"0";"24";"24";"0";"24";"0";"454985";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Spizellomycetales;Powellomycetaceae;Geranomyces;";"0.0";"0";"17";"17";"0";"17";"0";"454992";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Spizellomycetales;Spizellomycetaceae;";"0.0";"0";"7";"6";"0";"6";"1";"455003";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Spizellomycetales;Spizellomycetaceae;Gaertneriomyces;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Spizellomycetales;Spizellomycetaceae;Phlyctochytrium;";"0.0";"0";"2";"2";"0";"2";"0";"455007";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Chytridiomycetes;Spizellomycetales;Spizellomycetaceae;Spizellomyces;";"0.0";"0";"3";"2";"0";"2";"1";"455007";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Monoblepharidomycetes;";"0.0";"0";"13";"12";"0";"12";"1";"454997";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Monoblepharidomycetes;Monoblepharidales;";"0.0";"0";"13";"12";"0";"12";"1";"454997";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Monoblepharidomycetes;Monoblepharidales;Gonapodyaceae;";"0.0";"0";"4";"4";"0";"4";"0";"455005";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Monoblepharidomycetes;Monoblepharidales;Gonapodyaceae;Gonapodya;";"0.0";"0";"4";"4";"0";"4";"0";"455005";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Monoblepharidomycetes;Monoblepharidales;Harpochytriaceae;";"0.0";"0";"2";"2";"0";"2";"0";"455007";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Monoblepharidomycetes;Monoblepharidales;Harpochytriaceae;Harpochytrium;";"0.0";"0";"2";"2";"0";"2";"0";"455007";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Monoblepharidomycetes;Monoblepharidales;Hyaloraphidium;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Monoblepharidomycetes;Monoblepharidales;Monoblepharidaceae;";"0.0";"0";"2";"2";"0";"2";"0";"455007";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Incertae Sedis;Monoblepharidomycetes;Monoblepharidales;Monoblepharidaceae;Monoblepharella;";"0.0";"0";"2";"2";"0";"2";"0";"455007";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Cryptomycota;";"0.0";"0";"213";"206";"0";"206";"7";"454803";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Cryptomycota;Incertae Sedis;";"0.0";"0";"88";"86";"0";"86";"2";"454923";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Cryptomycota;Incertae Sedis;Incertae Sedis;";"0.0";"0";"49";"48";"0";"48";"1";"454961";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Cryptomycota;Incertae Sedis;Incertae Sedis;Incertae Sedis;";"0.0";"0";"49";"48";"0";"48";"1";"454961";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Cryptomycota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Incertae Sedis;";"0.0";"0";"49";"48";"0";"48";"1";"454961";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Cryptomycota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Incertae Sedis;Nucleophaga;";"0.0";"0";"2";"2";"0";"2";"0";"455007";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Cryptomycota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Incertae Sedis;Paramicrosporidium;";"0.0";"0";"32";"31";"0";"31";"1";"454978";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Cryptomycota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Incertae Sedis;Rozella;";"0.0";"0";"15";"15";"0";"15";"0";"454994";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Cryptomycota;LKM11;";"0.0";"0";"123";"118";"0";"118";"5";"454891";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;";"0.0";"0";"7696";"7513";"0";"7513";"183";"447496";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;";"0.0";"0";"5156";"5042";"0";"5042";"114";"449967";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Incertae Sedis;";"0.0";"0";"3";"3";"0";"3";"0";"455006";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Incertae Sedis;Incertae Sedis;";"0.0";"0";"3";"3";"0";"3";"0";"455006";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Incertae Sedis;Incertae Sedis;Incertae Sedis;";"0.0";"0";"3";"3";"0";"3";"0";"455006";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Incertae Sedis;";"0.0";"0";"3";"3";"0";"3";"0";"455006";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Incertae Sedis;Calcarisporiella;";"0.0";"0";"3";"3";"0";"3";"0";"455006";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;";"0.0";"0";"3667";"3562";"0";"3562";"105";"451447";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Arthoniomycetes;";"0.0";"0";"13";"11";"0";"11";"2";"454998";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Arthoniomycetes;Arthoniales;";"0.0";"0";"8";"8";"0";"8";"0";"455001";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Arthoniomycetes;Arthoniales;Opegrapha;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Arthoniomycetes;Arthoniales;Roccellaceae;";"0.0";"0";"4";"4";"0";"4";"0";"455005";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Arthoniomycetes;Arthoniales;Roccellaceae;Combea;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Arthoniomycetes;Arthoniales;Roccellaceae;Dendrographa;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Arthoniomycetes;Arthoniales;Roccellaceae;Lecanactis;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Arthoniomycetes;Arthoniales;Roccellaceae;Roccella;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Arthoniomycetes;Arthoniales;Roccellographa;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Arthoniomycetes;Arthoniales;Simonyella;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Arthoniomycetes;Incertae Sedis;";"0.0";"0";"5";"3";"0";"3";"2";"455006";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;";"0.0";"0";"1025";"994";"0";"994";"31";"454015";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Botryosphaeriales;";"0.0";"0";"21";"21";"0";"21";"0";"454988";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Botryosphaeriales;Bagnisiella;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;";"0.0";"0";"6";"6";"0";"6";"0";"455003";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Botryosphaeria;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Diplodia;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Lasiodiplodia;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Macrophomina;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Neofusicoccum;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
"S-D-Bact-0341-b-S-17|S-D-Bact-0785-a-A-21_0";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Neoscytalidium;";"0.0";"0";"1";"1";"0";"1";"0";"455008";"315952"
